,user_id,click_article_id,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_region,click_referrer_type
326750,249322,161149,1507573961155,4,1,17,1,25,4
326751,249322,65374,1507573989194,4,1,17,1,25,4
326752,249322,32450,1507574111817,4,1,17,1,25,4
326753,249322,234424,1507574116161,4,1,17,1,25,4
326754,249322,61520,1507574122911,4,1,17,1,25,4
326755,249322,31312,1507574128814,4,1,17,1,25,4
326756,249322,285333,1507574133243,4,1,17,1,25,4
326757,249322,76291,1507574164226,4,1,17,1,25,4
326758,249322,59822,1507574195775,4,1,17,1,25,4
326759,249322,354389,1507574534850,4,1,17,1,25,7
326760,249322,69328,1507574552767,4,1,17,1,25,4
326761,249322,225317,1507574554902,4,1,17,1,25,4
326762,249322,270976,1507574708407,4,1,17,1,25,7
326763,249322,207813,1507576509215,4,1,17,1,25,4
326764,249322,129591,1507576946632,4,1,17,1,25,4
326765,249322,119193,1507577256312,4,1,17,1,25,7
326766,249322,225019,1507577268521,4,1,17,1,25,7
326767,249322,289186,1507577477000,4,1,17,1,25,4
326768,249322,208500,1507577817705,4,1,17,1,25,4
326769,249322,199291,1507577853126,4,1,17,1,25,4
326770,249322,42571,1507577875657,4,1,17,1,25,4
326771,249322,336381,1507577885869,4,1,17,1,25,4
326772,249322,236839,1507577907839,4,1,17,1,25,4
326773,249322,75844,1507577967932,4,1,17,1,25,4
326774,249322,42298,1507577979930,4,1,17,1,25,4
326775,249322,321186,1507578498897,4,1,17,1,25,7
326776,249322,355160,1507578699251,4,1,17,1,25,4
326777,249322,71608,1507579484522,4,1,17,1,25,4
326778,249322,357730,1507579560159,4,1,17,1,25,7
326779,249322,32041,1507580050983,4,1,17,1,25,1
326780,249322,32655,1507580053077,4,1,17,1,25,1
326781,249322,361742,1507580151211,4,1,17,1,25,4
326782,249322,207679,1507580274008,4,1,17,1,25,4
326783,249322,286356,1507580926399,4,1,17,1,25,4
326784,249322,285012,1507581041498,4,1,17,1,25,4
326785,249322,233685,1507581480280,4,1,17,1,25,4
326786,249322,227578,1507581635730,4,1,17,1,25,4
326787,249322,159190,1507582297918,4,1,17,1,25,4
326788,249322,141334,1507582775495,4,1,17,1,25,4
326789,249322,202398,1507584483521,4,1,17,1,25,4
326790,249322,199885,1507585235860,4,1,17,1,25,4
326791,249322,208518,1507585253614,4,1,17,1,25,1
326792,249322,285995,1507585259990,4,1,17,1,25,1
326793,249322,235276,1507585888101,4,1,17,1,25,7
326794,249322,195564,1507586130229,4,1,17,1,25,4
326795,249322,207068,1507586501336,4,1,17,1,25,4
326796,249322,107038,1507586612065,4,1,17,1,25,5
326797,249322,114053,1507586614987,4,1,17,1,25,5
326798,249322,285945,1507586615822,4,1,17,1,25,5
326799,249322,207255,1507586791311,4,1,17,1,25,5
326800,249322,237751,1507586858594,4,1,17,1,25,4
326801,249322,203323,1507586883930,4,1,17,1,25,4
326802,249322,162022,1507586896410,4,1,17,1,25,4
326803,249322,260254,1507586915495,4,1,17,1,25,4
326804,249322,284471,1507587334896,4,1,17,1,25,4
326805,249322,271493,1507587513882,4,1,17,1,25,4
326806,249322,207633,1507587841111,4,1,17,1,25,4
326807,249322,124671,1507587950260,4,1,17,1,25,4
326808,249322,119137,1507588007733,4,1,17,1,25,4
326809,249322,283366,1507588187167,4,1,17,1,25,7
326810,249322,114456,1507588454691,4,1,17,1,25,4
326811,249322,199227,1507588978367,4,1,17,1,25,4
326812,249322,357618,1507588986238,4,1,17,1,25,4
326813,249322,303808,1507588992413,4,1,17,1,25,4
326814,249322,234442,1507589001309,4,1,17,1,25,4
326815,249322,284593,1507589011009,4,1,17,1,25,4
326816,249322,277486,1507589022687,4,1,17,1,25,4
326817,249322,118314,1507589026315,4,1,17,1,25,4
326818,249322,234999,1507589350136,4,1,17,1,25,4
326819,249322,285722,1507589357334,4,1,17,1,25,4
326820,249322,30029,1507589363742,4,1,17,1,25,4
326821,249322,87205,1507589743229,4,1,17,1,25,1
326822,249322,237264,1507589951974,4,1,17,1,25,4
326823,249322,226595,1507590276486,4,1,17,1,25,7
326824,249322,237293,1507590603643,4,1,17,1,25,4
326825,249322,156618,1507590770352,4,1,17,1,25,4
326826,249322,42226,1507590813608,4,1,17,1,25,7
326827,249322,70773,1507590824639,4,1,17,1,25,4
326828,249322,360872,1507591238138,4,1,17,1,25,4
326829,249322,336499,1507591759828,4,1,17,1,25,4
326830,249322,348130,1507592698516,4,1,17,1,25,4
326831,249322,235175,1507592880820,4,1,17,1,25,4
326832,249322,243328,1507592901242,4,1,17,1,25,4
326833,249322,73303,1507593630117,4,1,17,1,25,7
326834,249322,107224,1507594630758,4,1,17,1,25,1
326835,249322,107150,1507594782650,4,1,17,1,25,1
326836,249322,107194,1507594898900,4,1,17,1,25,1
326837,249322,107207,1507595155260,4,1,17,1,25,1
326838,249322,107083,1507595285962,4,1,17,1,25,1
326839,249322,107138,1507595516627,4,1,17,1,25,1
326840,249322,107088,1507595518441,4,1,17,1,25,1
326841,249322,107070,1507595743006,4,1,17,1,25,1
326842,249322,107298,1507596202425,4,1,17,1,25,1
326843,249322,195193,1507596232425,4,1,17,1,25,1
331908,232331,288320,1507568995409,4,1,17,1,25,2
331909,232331,59057,1507569025409,4,1,17,1,25,2
375752,249322,285401,1507647368695,4,1,17,1,25,7
375753,249322,284705,1507647579777,4,1,17,1,25,7
375754,249322,224562,1507647616819,4,1,17,1,25,7
375755,249322,285212,1507648432227,4,1,17,1,25,7
375756,249322,68698,1507648457517,4,1,17,1,25,4
375757,249322,285222,1507648502598,4,1,17,1,25,5
375758,249322,58565,1507648810595,4,1,17,1,25,7
375759,249322,69932,1507648822614,4,1,17,1,25,1
375760,249322,271770,1507648917484,4,1,17,1,25,4
375761,249322,284944,1507648923175,4,1,17,1,25,4
375762,249322,29953,1507648929941,4,1,17,1,25,4
375763,249322,225596,1507648960845,4,1,17,1,25,4
375764,249322,235616,1507648967877,4,1,17,1,25,4
375765,249322,234813,1507648991907,4,1,17,1,25,4
375766,249322,242596,1507649018291,4,1,17,1,25,7
375767,249322,69133,1507649687864,4,1,17,1,25,4
375768,249322,207630,1507649690880,4,1,17,1,25,4
375769,249322,270229,1507649954997,4,1,17,1,25,7
375770,249322,161223,1507650445673,4,1,17,1,25,4
375771,249322,203199,1507650932354,4,1,17,1,25,4
375772,249322,205866,1507651016889,4,1,17,1,25,5
375773,249322,292647,1507651275485,4,1,17,1,25,4
375774,249322,209156,1507651646250,4,1,17,1,25,7
375775,249322,30170,1507651822084,4,1,17,1,25,4
375776,249322,48109,1507651827815,4,1,17,1,25,4
375777,249322,71136,1507651955272,4,1,17,1,25,4
375778,249322,32082,1507652405137,4,1,17,1,25,4
375779,249322,42960,1507652553916,4,1,17,1,25,4
375780,249322,271528,1507652565817,4,1,17,1,25,4
375781,249322,119394,1507652595771,4,1,17,1,25,4
375782,249322,272987,1507652618010,4,1,17,1,25,4
375783,249322,42223,1507661696623,4,1,17,1,25,4
375784,249322,74563,1507661785336,4,1,17,1,25,4
375785,249322,336787,1507662465358,4,1,17,1,25,4
375786,249322,336220,1507662471554,4,1,17,1,25,4
375787,249322,208233,1507662833321,4,1,17,1,25,4
375788,249322,65766,1507663514822,4,1,17,1,25,7
375789,249322,206861,1507663518100,4,1,17,1,25,4
375790,249322,207834,1507664249359,4,1,17,1,25,1
375791,249322,202651,1507664448268,4,1,17,1,25,4
375792,249322,300585,1507664457627,4,1,17,1,25,4
375793,249322,140524,1507664468558,4,1,17,1,25,4
375794,249322,327994,1507664491612,4,1,17,1,25,4
375795,249322,234698,1507664864187,4,1,17,1,25,7
375796,249322,191929,1507664916375,4,1,17,1,25,7
375797,249322,31239,1507664921045,4,1,17,1,25,7
375798,249322,157759,1507665193381,4,1,17,1,25,4
375799,249322,352902,1507665236641,4,1,17,1,25,4
375800,249322,352837,1507665360207,4,1,17,1,25,1
375801,249322,270661,1507666244662,4,1,17,1,25,4
375802,249322,283272,1507666259622,4,1,17,1,25,4
375803,249322,208237,1507666633303,4,1,17,1,25,4
375804,249322,234409,1507666747788,4,1,17,1,25,5
375805,249322,234969,1507666748402,4,1,17,1,25,5
375806,249322,207848,1507666860601,4,1,17,1,25,1
375807,249322,234269,1507668112767,4,1,17,1,25,7
375808,249322,208142,1507668214933,4,1,17,1,25,5
375809,249322,158721,1507668238562,4,1,17,1,25,4
375810,249322,207963,1507668887635,4,1,17,1,25,1
375811,249322,65992,1507670754100,4,1,17,1,25,4
375812,249322,203219,1507670811246,4,1,17,1,25,4
375813,249322,158794,1507670821508,4,1,17,1,25,4
375814,249322,162663,1507671199360,4,1,17,1,25,4
375815,249322,357994,1507671204022,4,1,17,1,25,4
375816,249322,234517,1507671457118,4,1,17,1,25,7
375817,249322,208032,1507672090172,4,1,17,1,25,1
375818,249322,202330,1507672535290,4,1,17,1,25,4
375819,249322,168401,1507674553007,4,1,17,1,25,4
375820,249322,293524,1507674630128,4,1,17,1,25,4
375821,249322,207397,1507675223185,4,1,17,1,25,4
375822,249322,207657,1507675393946,4,1,17,1,25,7
375823,249322,68684,1507675723918,4,1,17,1,25,4
375824,249322,226648,1507675737522,4,1,17,1,25,7
375825,249322,207927,1507675820988,4,1,17,1,25,1
375826,249322,214784,1507676068665,4,1,17,1,25,4
375827,249322,289090,1507676259242,4,1,17,1,25,4
375828,249322,357805,1507676343108,4,1,17,1,25,4
375829,249322,162787,1507676464296,4,1,17,1,25,4
375830,249322,285097,1507676774569,4,1,17,1,25,4
375831,249322,69160,1507676785644,4,1,17,1,25,4
375832,249322,36484,1507676825287,4,1,17,1,25,4
375833,249322,234267,1507678056266,4,1,17,1,25,4
375834,249322,107208,1507678761663,4,1,17,1,25,1
375835,249322,107034,1507678898303,4,1,17,1,25,1
375836,249322,107002,1507679556171,4,1,17,1,25,1
375837,249322,237598,1507680513440,4,1,17,1,25,4
375838,249322,162636,1507680577189,4,1,17,1,25,4
375839,249322,207262,1507680584268,4,1,17,1,25,4
375840,249322,235524,1507682269731,4,1,17,1,25,1
375841,249322,208360,1507686163977,4,1,17,1,25,7
375842,249322,285729,1507687135151,4,1,17,1,25,7
375843,249322,73351,1507687165151,4,1,17,1,25,7
376436,232331,234698,1507648265285,4,1,17,1,25,2
376437,232331,336221,1507648295285,4,1,17,1,25,2
398721,235070,235616,1507686222944,4,1,17,1,9,2
398722,235070,277491,1507686252944,4,1,17,1,9,2
409709,232331,156843,1507728698971,4,1,17,1,25,2
409710,232331,337192,1507728784462,4,1,17,1,25,2
409711,232331,289090,1507728814462,4,1,17,1,25,2
413209,249322,285729,1507734575117,4,1,17,1,25,1
413210,249322,206735,1507735592867,4,1,17,1,25,1
413211,249322,283900,1507736144377,4,1,17,1,25,7
413212,249322,202388,1507736315348,4,1,17,1,25,1
413213,249322,202372,1507736320861,4,1,17,1,25,1
413214,249322,272794,1507736720426,4,1,17,1,25,4
413215,249322,357657,1507736885519,4,1,17,1,25,4
413216,249322,233926,1507737183247,4,1,17,1,25,4
413217,249322,283627,1507737451252,4,1,17,1,25,4
413218,249322,285414,1507742683561,4,1,17,1,25,1
413219,249322,353672,1507743793983,4,1,17,1,25,1
413220,249322,206724,1507744114361,4,1,17,1,25,4
413221,249322,211732,1507744157452,4,1,17,1,25,4
413222,249322,273529,1507745488098,4,1,17,1,25,4
413223,249322,208508,1507745500921,4,1,17,1,25,4
413224,249322,69889,1507746232337,4,1,17,1,25,4
413225,249322,348131,1507746305421,4,1,17,1,25,4
413226,249322,348138,1507746319194,4,1,17,1,25,4
413227,249322,124196,1507746402279,4,1,17,1,25,7
413228,249322,353673,1507747464750,4,1,17,1,25,4
413229,249322,118585,1507747781349,4,1,17,1,25,4
413230,249322,224912,1507747855058,4,1,17,1,25,4
413231,249322,284339,1507747858577,4,1,17,1,25,4
413232,249322,207828,1507747899224,4,1,17,1,25,4
413233,249322,284178,1507747995726,4,1,17,1,25,4
413234,249322,118482,1507748114464,4,1,17,1,25,4
413235,249322,288558,1507748255212,4,1,17,1,25,4
413236,249322,119488,1507748332469,4,1,17,1,25,4
413237,249322,84942,1507748420282,4,1,17,1,25,7
413238,249322,69135,1507748742823,4,1,17,1,25,4
413239,249322,161871,1507748746355,4,1,17,1,25,4
413240,249322,237083,1507748952691,4,1,17,1,25,4
413241,249322,285570,1507749025253,4,1,17,1,25,7
413242,249322,202670,1507749203635,4,1,17,1,25,4
413243,249322,336223,1507749779691,4,1,17,1,25,5
413244,249322,336221,1507749795857,4,1,17,1,25,5
413245,249322,202635,1507750711135,4,1,17,1,25,4
413246,249322,224354,1507750783714,4,1,17,1,25,7
413247,249322,289079,1507750884126,4,1,17,1,25,4
413248,249322,235300,1507751603556,4,1,17,1,25,4
413249,249322,157725,1507751950380,4,1,17,1,25,4
413250,249322,111043,1507751966464,4,1,17,1,25,4
413251,249322,157650,1507752278357,4,1,17,1,25,4
413252,249322,283296,1507752980861,4,1,17,1,25,7
413253,249322,47854,1507753824508,4,3,2,1,25,1
413254,249322,274881,1507754153276,4,1,17,1,25,4
413255,249322,274816,1507754609603,4,1,17,1,25,5
413256,249322,59041,1507754769071,4,1,17,1,25,4
413257,249322,362694,1507754806893,4,1,17,1,25,4
413258,249322,68764,1507754870844,4,1,17,1,25,4
413259,249322,71558,1507755894521,4,1,17,1,25,4
413260,249322,282933,1507755899299,4,1,17,1,25,4
413261,249322,288452,1507755989304,4,1,17,1,25,4
413262,249322,270368,1507756016648,4,1,17,1,25,1
413263,249322,70649,1507756189837,4,1,17,1,25,4
413264,249322,74628,1507756437802,4,1,17,1,25,4
413265,249322,237585,1507756734893,4,1,17,1,25,4
413266,249322,285097,1507758362161,4,1,17,1,25,7
413267,249322,233688,1507758769455,4,1,17,1,25,4
413268,249322,159135,1507759020752,4,1,17,1,25,4
413269,249322,234258,1507760864402,4,1,17,1,25,4
413270,249322,224714,1507761015719,4,1,17,1,25,1
413271,249322,226460,1507762426561,4,1,17,1,25,4
413272,249322,207082,1507762618884,4,1,17,1,25,4
413273,249322,207068,1507762693277,4,1,17,1,25,5
413274,249322,207019,1507762706818,4,1,17,1,25,1
413275,249322,236561,1507763861028,4,1,17,1,25,4
413276,249322,70591,1507764476709,4,1,17,1,25,1
413277,249322,207543,1507765325943,4,1,17,1,25,4
413278,249322,107073,1507766245823,4,1,17,1,25,1
413279,249322,208150,1507766275823,4,1,17,1,25,1
441579,230624,348093,1507820815703,4,1,17,1,21,2
441580,230624,348109,1507820845963,4,1,17,1,21,2
441581,230624,162139,1507820875963,4,1,17,1,21,2
443004,249322,156381,1507827522347,4,1,17,1,25,1
443005,249322,158094,1507827665186,4,1,17,1,25,1
443006,249322,100924,1507829021955,4,1,17,1,25,1
443007,249322,123559,1507829056842,4,1,17,1,25,1
443008,249322,124679,1507829062728,4,1,17,1,25,1
443009,249322,348114,1507829305210,4,1,17,1,25,1
443010,249322,348110,1507829306075,4,1,17,1,25,1
443011,249322,348089,1507829308154,4,1,17,1,25,1
443012,249322,348109,1507829310666,4,1,17,1,25,1
443013,249322,348140,1507829312529,4,1,17,1,25,1
443014,249322,348093,1507829313982,4,1,17,1,25,1
443015,249322,348090,1507829317680,4,1,17,1,25,1
443016,249322,348112,1507829327095,4,1,17,1,25,1
443017,249322,348127,1507829330497,4,1,17,1,25,1
443018,249322,235396,1507831103093,4,1,17,1,25,1
443019,249322,234192,1507831108505,4,1,17,1,25,1
443020,249322,236428,1507831113342,4,1,17,1,25,1
443021,249322,234122,1507831120347,4,1,17,1,25,1
443022,249322,236512,1507831124829,4,1,17,1,25,7
443023,249322,161873,1507831474645,4,1,17,1,25,5
443024,249322,159720,1507831558869,4,1,17,1,25,1
443025,249322,31187,1507832405069,4,1,17,1,25,7
443026,249322,236140,1507833905693,4,1,17,1,25,7
443027,249322,194568,1507833915036,4,1,17,1,25,7
443028,249322,341794,1507833923112,4,1,17,1,25,7
443029,249322,330894,1507833935700,4,1,17,1,25,4
443030,249322,332308,1507833945971,4,1,17,1,25,4
443031,249322,234390,1507833952665,4,1,17,1,25,4
443032,249322,205873,1507834049759,4,1,17,1,25,4
443033,249322,337721,1507834095524,4,1,17,1,25,4
443034,249322,162276,1507834105505,4,1,17,1,25,4
443035,249322,245181,1507834119496,4,1,17,1,25,4
443036,249322,352265,1507834158040,4,1,17,1,25,4
443037,249322,158767,1507834803297,4,1,17,1,25,4
443038,249322,32755,1507834814778,4,1,17,1,25,4
443039,249322,355161,1507836582177,4,1,17,1,25,5
443040,249322,355178,1507836589748,4,1,17,1,25,1
443041,249322,355157,1507836828572,4,1,17,1,25,1
443042,249322,30957,1507836876478,4,1,17,1,25,1
443043,249322,355166,1507838039135,4,1,17,1,25,4
443044,249322,162572,1507838046719,4,1,17,1,25,4
443045,249322,355163,1507838636514,4,1,17,1,25,4
443046,249322,202522,1507841477653,4,1,17,1,25,4
443047,249322,158283,1507841480690,4,1,17,1,25,4
443048,249322,159197,1507841506486,4,1,17,1,25,4
443049,249322,123374,1507841692681,4,1,17,1,25,7
443050,249322,348100,1507843807495,4,1,17,1,25,7
443051,249322,70484,1507847044039,4,1,17,1,25,4
443052,249322,283437,1507847392675,4,1,17,1,25,7
443053,249322,207262,1507849113857,4,1,17,1,25,5
443054,249322,237611,1507850876323,4,1,17,1,25,4
443055,249322,158715,1507851588953,4,1,17,1,25,7
443056,249322,236026,1507851658096,4,1,17,1,25,4
443057,249322,31805,1507851861429,4,1,17,1,25,1
443058,249322,71161,1507851871847,4,1,17,1,25,7
443059,249322,124726,1507852038091,4,1,17,1,25,1
443060,249322,348104,1507853895050,4,1,17,1,25,4
443061,249322,32088,1507853990275,4,1,17,1,25,4
443062,249322,118685,1507854150620,4,1,17,1,25,4
443063,249322,107243,1507855479152,4,1,17,1,25,1
443064,249322,107115,1507855487515,4,1,17,1,25,1
443065,249322,107063,1507855963186,4,1,17,1,25,1
443066,249322,107254,1507856244924,4,1,17,1,25,1
443067,249322,107272,1507856247701,4,1,17,1,25,1
443068,249322,106998,1507856255983,4,1,17,1,25,1
443069,249322,107187,1507856343924,4,1,17,1,25,1
443070,249322,5389,1507856373924,4,1,17,1,25,1
465394,249322,66066,1507914231679,4,1,17,1,25,4
465395,249322,214616,1507914268092,4,1,17,1,25,4
465396,249322,65991,1507914339790,4,1,17,1,25,4
465397,249322,157798,1507914906154,4,1,17,1,25,4
465398,249322,208094,1507916136732,4,1,17,1,25,4
465399,249322,202476,1507916181247,4,1,17,1,25,1
465400,249322,225010,1507917351222,4,1,17,1,25,1
465401,249322,237580,1507917915370,4,1,17,1,25,7
465402,249322,100931,1507918244658,4,1,17,1,25,1
465403,249322,236566,1507918431647,4,1,17,1,25,1
465404,249322,162605,1507918522216,4,1,17,1,25,1
465405,249322,270228,1507918747935,4,1,17,1,25,1
465406,249322,271914,1507918794347,4,1,17,1,25,5
465407,249322,270674,1507919031514,4,1,17,1,25,7
465408,249322,270328,1507919066061,4,1,17,1,25,1
465409,249322,336286,1507919371729,4,1,17,1,25,4
465410,249322,355163,1507919429692,4,1,17,1,25,4
465411,249322,159943,1507919434429,4,1,17,1,25,4
465412,249322,183950,1507919553678,4,1,17,1,25,4
465413,249322,300277,1507919802086,4,1,17,1,25,4
465414,249322,157733,1507919816185,4,1,17,1,25,4
465415,249322,16087,1507919825141,4,1,17,1,25,4
465416,249322,236610,1507919876221,4,1,17,1,25,4
465417,249322,201815,1507919939267,4,1,17,1,25,4
465418,249322,118845,1507919944383,4,1,17,1,25,4
465419,249322,308479,1507919977068,4,1,17,1,25,4
465420,249322,283037,1507920321702,4,1,17,1,25,5
465421,249322,119102,1507921489392,4,1,17,1,25,4
465422,249322,285377,1507921493132,4,1,17,1,25,4
465423,249322,96940,1507921501143,4,1,17,1,25,4
465424,249322,111933,1507921529568,4,1,17,1,25,7
465425,249322,58580,1507921545064,4,1,17,1,25,7
465426,249322,283764,1507921881192,4,1,17,1,25,1
465427,249322,284773,1507921946888,4,1,17,1,25,1
465428,249322,165990,1507922101211,4,1,17,1,25,4
465429,249322,285675,1507923346029,4,1,17,1,25,4
465430,249322,355173,1507924152956,4,1,17,1,25,1
465431,249322,69353,1507925326484,4,1,17,1,25,7
465432,249322,69556,1507926577686,4,1,17,1,25,7
465433,249322,73351,1507927036617,4,1,17,1,25,7
465434,249322,198605,1507927736395,4,1,17,1,25,7
465435,249322,36821,1507928074618,4,1,17,1,25,7
465436,249322,284066,1507929244695,4,1,17,1,25,7
465437,249322,284607,1507929299852,4,1,17,1,25,7
465438,249322,304310,1507929384567,4,1,17,1,25,7
465439,249322,157989,1507930393521,4,1,17,1,25,1
465440,249322,206778,1507931679153,4,1,17,1,25,4
465441,249322,38625,1507931780572,4,1,17,1,25,1
465442,249322,355177,1507932515337,4,1,17,1,25,6
465443,249322,236983,1507932933243,4,1,17,1,25,7
465444,249322,195357,1507934854114,4,1,17,1,25,4
465445,249322,96986,1507934858031,4,1,17,1,25,4
465446,249322,65860,1507935168300,4,1,17,1,25,4
465447,249322,107243,1507936308070,4,1,17,1,25,1
465448,249322,161876,1507937601111,4,1,17,1,25,4
465449,249322,236527,1507937605746,4,1,17,1,25,4
465450,249322,31528,1507937610468,4,1,17,1,25,4
465451,249322,50504,1507937625593,4,1,17,1,25,4
465452,249322,30336,1507938866517,4,1,17,1,25,1
465453,249322,70079,1507939246736,4,1,17,1,25,4
465454,249322,206768,1507939472898,4,1,17,1,25,4
465455,249322,107177,1507939845642,4,1,17,1,25,1
465456,249322,107214,1507940089169,4,1,17,1,25,1
465457,249322,107011,1507940972880,4,1,17,1,25,1
465458,249322,107015,1507941240296,4,1,17,1,25,1
465459,249322,355174,1507941944299,4,1,17,1,25,1
465460,249322,167329,1507941974299,4,1,17,1,25,1
482302,249322,236983,1508006928832,4,1,17,1,25,1
482303,249322,158036,1508007436231,4,1,17,1,25,1
482304,249322,161580,1508007530246,4,1,17,1,25,1
482305,249322,162700,1508007782378,4,1,17,1,25,5
482306,249322,285813,1508009284927,4,1,17,1,25,1
482307,249322,162817,1508009462252,4,1,17,1,25,7
482308,249322,156713,1508011017423,4,1,17,1,25,7
482309,249322,209245,1508011641773,4,1,17,1,25,4
482310,249322,355162,1508012371260,4,1,17,1,25,4
482311,249322,209013,1508012931971,4,1,17,1,25,7
482312,249322,208583,1508014228720,4,1,17,1,25,7
482313,249322,355163,1508014527447,4,1,17,1,25,7
482314,249322,355165,1508014945040,4,1,17,1,25,1
482315,249322,355170,1508014949182,4,1,17,1,25,1
482316,249322,276880,1508017072304,4,1,17,1,25,4
482317,249322,58020,1508017315894,4,1,17,1,25,4
482318,249322,234281,1508017319090,4,1,17,1,25,4
482319,249322,288434,1508017338214,4,1,17,1,25,4
482320,249322,297826,1508017371826,4,1,17,1,25,4
482321,249322,288528,1508017377889,4,1,17,1,25,4
482322,249322,157774,1508017389449,4,1,17,1,25,4
482323,249322,270338,1508017407363,4,1,17,1,25,4
482324,249322,17217,1508017410691,4,1,17,1,25,4
482325,249322,57485,1508019488550,4,1,17,1,25,4
482326,249322,234868,1508019780350,4,1,17,1,25,4
482327,249322,168564,1508020351181,4,1,17,1,25,4
482328,249322,284760,1508021089239,4,1,17,1,25,4
482329,249322,208582,1508021689306,4,1,17,1,25,1
482330,249322,270355,1508023149775,4,1,17,1,25,4
482331,249322,284154,1508023154371,4,1,17,1,25,4
482332,249322,206763,1508024243241,4,1,17,1,25,4
482333,249322,208981,1508026337115,4,1,17,1,25,4
482334,249322,107172,1508026735852,4,1,17,1,25,1
482335,249322,107009,1508026736035,4,1,17,1,25,1
482336,249322,107302,1508026738282,4,1,17,1,25,1
482337,249322,108858,1508027228452,4,1,17,1,25,4
482338,249322,108833,1508027323295,4,1,17,1,25,5
482339,249322,107121,1508028296455,4,1,17,1,25,1
482340,249322,74780,1508028949686,4,1,17,1,25,7
482341,249322,69353,1508028979686,4,1,17,1,25,7
495609,235070,87213,1508122461424,4,1,17,1,9,2
495610,235070,214753,1508122491424,4,1,17,1,9,2
499795,208902,157478,1508152442474,4,3,20,10,28,2
499796,208902,168838,1508152472474,4,3,20,10,28,2
500938,249322,357554,1508154888145,4,1,17,1,25,1
500939,249322,118286,1508155287608,4,1,17,1,25,7
500940,249322,207603,1508155513463,4,1,17,1,25,1
500941,249322,202381,1508156579466,4,1,17,1,25,4
500942,249322,212022,1508156621012,4,1,17,1,25,4
500943,249322,71397,1508156905592,4,1,17,1,25,4
500944,249322,65560,1508158353706,4,1,17,1,25,1
500945,249322,289003,1508159264432,4,1,17,1,25,1
500946,249322,198605,1508159458796,4,1,17,1,25,7
500947,249322,66065,1508159639516,4,1,17,1,25,4
500948,249322,225282,1508159769034,4,1,17,1,25,4
500949,249322,285300,1508159949861,4,1,17,1,25,4
500950,249322,75972,1508159964084,4,1,17,1,25,4
500951,249322,65928,1508160728680,4,1,17,1,25,4
500952,249322,224788,1508160857024,4,1,17,1,25,4
500953,249322,234744,1508160868721,4,1,17,1,25,4
500954,249322,71622,1508160874060,4,1,17,1,25,4
500955,249322,288942,1508160909905,4,1,17,1,25,4
500956,249322,96119,1508162339261,4,1,17,1,25,1
500957,249322,286060,1508162506796,4,1,17,1,25,1
500958,249322,283009,1508164674508,4,1,17,1,25,4
500959,249322,2158,1508164697541,4,1,17,1,25,4
500960,249322,357679,1508164702316,4,1,17,1,25,4
500961,249322,30389,1508164709097,4,1,17,1,25,4
500962,249322,202320,1508165361826,4,1,17,1,25,7
500963,249322,256026,1508166628415,4,1,17,1,25,4
500964,249322,111323,1508166667196,4,1,17,1,25,4
500965,249322,233988,1508166675506,4,1,17,1,25,4
500966,249322,360563,1508166681957,4,1,17,1,25,4
500967,249322,73506,1508166729143,4,1,17,1,25,7
500968,249322,218355,1508167967870,4,1,17,1,25,4
500969,249322,62465,1508168671087,4,1,17,1,25,4
500970,249322,352979,1508168927826,4,1,17,1,25,4
500971,249322,285997,1508168942951,4,1,17,1,25,4
500972,249322,237262,1508168945380,4,1,17,1,25,4
500973,249322,31549,1508168958075,4,1,17,1,25,4
500974,249322,191001,1508168962626,4,1,17,1,25,4
500975,249322,283837,1508168973632,4,1,17,1,25,4
500976,249322,277107,1508169000527,4,1,17,1,25,4
500977,249322,97495,1508169016302,4,1,17,1,25,4
500978,249322,237013,1508169023583,4,1,17,1,25,4
500979,249322,19424,1508169079037,4,1,17,1,25,4
500980,249322,119189,1508169085351,4,1,17,1,25,4
500981,249322,285208,1508169089381,4,1,17,1,25,4
500982,249322,195243,1508169113408,4,1,17,1,25,4
500983,249322,166166,1508169125467,4,1,17,1,25,4
500984,249322,31194,1508169146422,4,1,17,1,25,4
500985,249322,288827,1508169819315,4,1,17,1,25,4
500986,249322,214277,1508169836209,4,1,17,1,25,4
500987,249322,203393,1508169877736,4,1,17,1,25,4
500988,249322,237385,1508169970699,4,1,17,1,25,4
500989,249322,70429,1508171422350,4,1,17,1,25,1
500990,249322,166380,1508172156423,4,1,17,1,25,4
500991,249322,159019,1508173410545,4,1,17,1,25,7
500992,249322,206785,1508176511477,4,1,17,1,25,1
500993,249322,61251,1508177193984,4,1,17,1,25,4
500994,249322,206415,1508177659813,4,1,17,1,25,4
500995,249322,159452,1508177718842,4,1,17,1,25,4
500996,249322,276723,1508177741306,4,1,17,1,25,4
500997,249322,168377,1508177758926,4,1,17,1,25,4
500998,249322,162018,1508177781152,4,1,17,1,25,4
500999,249322,168841,1508177819818,4,1,17,1,25,4
501000,249322,313962,1508177870600,4,1,17,1,25,4
501001,249322,195561,1508177961430,4,1,17,1,25,4
501002,249322,277297,1508177994703,4,1,17,1,25,4
501003,249322,285877,1508178071579,4,1,17,1,25,4
501004,249322,65839,1508178078562,4,1,17,1,25,4
501005,249322,207758,1508178615241,4,1,17,1,25,4
501006,249322,207975,1508179133865,4,1,17,1,25,4
